3100000000	1,475
3200000000	1,065
3300000000	1,065
3400000000	1,065
3400000000	1,165
3400000000	1,175
3400000000	1,185
3400000000	1,195
3500000000	1,065
3500000000	1,165
3500000000	1,175
3500000000	1,185
3500000000	1,195
3600000000	0,065
3600000000	1,065
3600000000	1,165
3600000000	1,175
3600000000	1,185
3600000000	1,195
3700000000	0,285
3700000000	1,165
3700000000	1,175
3700000000	1,185
3700000000	1,195
3800000000	0,385
3900000000	0,465
3900000000	1,165
3900000000	1,175
3900000000	1,185
3900000000	1,195
4000000000	0,535
4000000000	1,165
4000000000	1,175
4000000000	1,185
4000000000	1,195
4100000000	0,585
4100000000	1,165
4100000000	1,175
4100000000	1,185
4100000000	1,195
4100000000	1,275
4200000000	0,625
4200000000	1,165
4200000000	1,175
4200000000	1,185
4200000000	1,195
4200000000	1,275
4300000000	0,665
4300000000	1,165
4300000000	1,175
4300000000	1,185
4300000000	1,195
4400000000	0,705
4500000000	0,735
4500000000	1,165
4500000000	1,175
4500000000	1,185
4500000000	1,195
4600000000	0,755
4600000000	1,165
4600000000	1,175
4600000000	1,185
4600000000	1,195
4700000000	0,785
4700000000	1,165
4700000000	1,175
4700000000	1,185
4700000000	1,195
4800000000	0,805
4800000000	1,165
4800000000	1,175
4800000000	1,185
4800000000	1,195
4900000000	0,825
4900000000	1,165
4900000000	1,175
4900000000	1,185
4900000000	1,195
5000000000	0,845
5100000000	0,865
5200000000	0,885
5300000000	0,895
5400000000	0,915
5500000000	0,925
5600000000	0,935
5800000000	1,285
5900000000	1,285
5999999999,99999	1,285
6099999999,99999	1,285
6299999999,99999	1,285
6499999999,99999	1,285
6599999999,99999	1,285
6699999999,99999	1,285
6799999999,99999	1,285
7399999999,99999	0,135
7499999999,99999	0,225
7599999999,99999	0,295
7699999999,99999	0,345
7799999999,99999	0,385
7899999999,99999	0,425
7999999999,99999	0,455
8099999999,99999	0,485
8199999999,99999	0,515
8299999999,99999	0,545
8299999999,99999	1,365
8299999999,99999	1,375
8399999999,99999	0,565
8399999999,99999	1,365
8399999999,99999	1,375
8499999999,99999	0,585
8499999999,99999	1,365
8499999999,99999	1,375
8599999999,99999	0,605
8599999999,99999	1,365
8599999999,99999	1,375
8699999999,99999	0,625
8699999999,99999	1,365
8699999999,99999	1,375
8799999999,99999	0,645
8799999999,99999	1,365
8799999999,99999	1,375
8899999999,99999	0,655
8899999999,99999	1,365
8899999999,99999	1,375
8999999999,99999	0,675
8999999999,99999	1,365
8999999999,99999	1,375
9099999999,99998	0,685
9099999999,99998	1,365
9099999999,99998	1,375
9199999999,99998	0,705
9199999999,99998	1,365
9199999999,99998	1,375
9299999999,99998	0,715
9299999999,99998	1,365
9299999999,99998	1,375
9399999999,99998	0,725
9399999999,99998	1,365
9399999999,99998	1,375
9499999999,99998	0,735
9499999999,99998	1,125
9499999999,99998	1,365
9499999999,99998	1,375
9599999999,99998	0,755
9599999999,99998	1,125
9599999999,99998	1,365
9599999999,99998	1,375
9699999999,99998	0,765
9699999999,99998	1,125
9699999999,99998	1,365
9699999999,99998	1,375
9799999999,99998	0,775
9799999999,99998	1,125
9799999999,99998	1,365
9799999999,99998	1,375
9899999999,99998	0,785
9899999999,99998	1,125
9899999999,99998	1,365
9899999999,99998	1,375
10000000000	0,795
10000000000	1,125
10000000000	1,365
10000000000	1,375
10100000000	0,795
10100000000	1,125
10100000000	1,365
10100000000	1,375
10200000000	0,805
10200000000	1,125
10200000000	1,365
10200000000	1,375
10300000000	0,115
10300000000	0,815
10300000000	1,125
10400000000	0,205
10400000000	0,825
10400000000	1,125
10500000000	0,255
10500000000	0,835
10500000000	1,125
10600000000	0,305
10600000000	0,835
10600000000	1,125
10700000000	0,345
10700000000	0,845
10700000000	1,125
10800000000	0,385
10800000000	0,855
10800000000	1,125
10900000000	0,415
10900000000	0,855
10900000000	1,125
11000000000	0,445
11000000000	0,865
11000000000	1,125
11100000000	0,465
11100000000	0,875
11100000000	1,125
11200000000	0,485
11200000000	0,875
11200000000	1,125
11300000000	0,515
11300000000	0,885
11300000000	1,125
11400000000	0,535
11400000000	0,885
11400000000	1,125
11500000000	0,555
11500000000	0,895
11500000000	1,125
11600000000	0,575
11600000000	0,895
11600000000	1,125
11600000000	1,175
11600000000	1,185
11700000000	0,585
11700000000	0,905
11700000000	1,125
11700000000	1,175
11700000000	1,195
11800000000	0,605
11800000000	0,905
11800000000	1,125
11800000000	1,175
11800000000	1,195
11900000000	0,625
11900000000	0,915
11900000000	1,125
11900000000	1,175
11900000000	1,195
12000000000	0,635
12000000000	0,915
12000000000	1,125
12000000000	1,175
12000000000	1,195
12100000000	0,645
12100000000	0,925
12100000000	1,035
12100000000	1,125
12100000000	1,175
12100000000	1,195
12200000000	0,665
12200000000	0,925
12200000000	1,035
12200000000	1,125
12200000000	1,175
12200000000	1,195
12300000000	0,675
12300000000	0,935
12300000000	1,035
12300000000	1,125
12300000000	1,175
12300000000	1,195
12400000000	0,685
12400000000	0,935
12400000000	1,035
12400000000	1,125
12400000000	1,175
12400000000	1,195
12500000000	0,705
12500000000	0,935
12500000000	1,035
12500000000	1,125
12500000000	1,175
12600000000	0,715
12600000000	0,945
12600000000	1,035
12600000000	1,125
12600000000	1,175
12700000000	0,725
12700000000	0,945
12700000000	1,125
12700000000	1,175
12800000000	0,735
12800000000	1,125
12800000000	1,175
12900000000	0,745
12900000000	1,125
12900000000	1,175
13000000000	0,755
13000000000	1,125
13000000000	1,175
13100000000	0,765
13100000000	1,125
13100000000	1,175
13200000000	0,775
13200000000	1,125
13200000000	1,175
13300000000	0,785
13300000000	1,125
13300000000	1,175
13400000000	0,075
13400000000	0,785
13400000000	1,125
13400000000	1,175
13500000000	0,165
13500000000	0,795
13500000000	1,175
13600000000	0,215
13600000000	0,805
13600000000	1,175
13700000000	0,255
13700000000	0,815
13700000000	1,175
13800000000	0,295
13800000000	0,825
13800000000	1,175
13900000000	0,325
13900000000	0,825
13900000000	1,175
14000000000	0,355
14000000000	0,835
14000000000	1,175
14100000000	0,385
14100000000	0,845
14100000000	1,175
14200000000	0,405
14200000000	0,845
14200000000	1,175
14300000000	0,425
14300000000	0,855
14300000000	1,175
14400000000	0,445
14400000000	0,865
14400000000	1,175
14500000000	0,465
14500000000	0,865
14500000000	1,175
14600000000	0,485
14600000000	0,875
14600000000	1,175
14700000000	0,505
14700000000	0,875
14700000000	1,175
14800000000	0,515
14800000000	0,885
14800000000	1,115
14800000000	1,175
14900000000	0,535
14900000000	0,895
14900000000	1,115
14900000000	1,175
15000000000	0,545
15000000000	0,895
15000000000	1,115
15000000000	1,175
15100000000	0,565
15100000000	0,905
15100000000	1,115
15100000000	1,175
15200000000	0,575
15200000000	0,905
15200000000	1,115
15200000000	1,175
15300000000	0,585
15300000000	0,915
15300000000	1,115
15300000000	1,175
15400000000	0,595
15400000000	0,915
15400000000	1,115
15400000000	1,175
15500000000	0,615
15500000000	0,925
15500000000	1,115
15500000000	1,175
15600000000	0,625
15600000000	0,925
15600000000	1,025
15600000000	1,115
15600000000	1,175
15700000000	0,635
15700000000	0,935
15700000000	1,025
15700000000	1,115
15700000000	1,175
15800000000	0,645
15800000000	0,935
15800000000	1,025
15800000000	1,115
15800000000	1,175
15900000000	0,655
15900000000	0,935
15900000000	1,035
15900000000	1,115
15900000000	1,175
16000000000	0,665
16000000000	0,945
16000000000	1,035
16000000000	1,115
16000000000	1,175
16100000000	0,675
16100000000	0,945
16100000000	1,035
16100000000	1,115
16100000000	1,175
16200000000	0,685
16200000000	1,115
16200000000	1,175
16300000000	0,685
16300000000	1,115
16300000000	1,175
16400000000	0,125
16400000000	0,695
16400000000	1,035
16400000000	1,115
16400000000	1,175
16500000000	0,185
16500000000	0,705
16500000000	1,115
16500000000	1,175
16600000000	0,225
16600000000	0,715
16600000000	1,115
16600000000	1,175
16700000000	0,255
16700000000	0,725
16700000000	1,115
16700000000	1,175
16800000000	0,295
16800000000	0,725
16800000000	1,115
16800000000	1,175
16900000000	0,315
16900000000	0,735
16900000000	1,115
16900000000	1,175
17000000000	0,345
17000000000	0,745
17000000000	1,115
17000000000	1,175
17100000000	0,365
17100000000	0,755
17100000000	1,115
17100000000	1,175
17200000000	0,385
17200000000	0,755
17200000000	1,115
17200000000	1,175
17300000000	0,405
17300000000	0,765
17300000000	1,115
17300000000	1,175
17400000000	0,425
17400000000	0,775
17400000000	1,115
17400000000	1,175
17500000000	0,445
17500000000	0,775
17500000000	1,115
17500000000	1,175
17600000000	0,455
17600000000	0,785
17600000000	1,115
17600000000	1,175
17700000000	0,475
17700000000	0,785
17700000000	1,115
17700000000	1,175
17800000000	0,485
17800000000	0,795
17800000000	1,115
17800000000	1,175
17900000000	0,505
17900000000	0,805
17900000000	1,115
17900000000	1,175
18000000000	0,515
18000000000	0,805
18000000000	1,115
18000000000	1,175
18100000000	0,535
18100000000	0,815
18100000000	1,115
18100000000	1,175
18200000000	0,545
18200000000	0,815
18200000000	1,115
18200000000	1,175
18300000000	0,555
18300000000	0,825
18300000000	1,115
18300000000	1,175
18400000000	0,565
18400000000	0,825
18400000000	1,115
18400000000	1,175
18500000000	0,575
18500000000	0,835
18500000000	1,115
18500000000	1,175
18600000000	0,585
18600000000	0,835
18600000000	1,065
18600000000	1,075
18600000000	1,115
18600000000	1,175
18700000000	0,595
18700000000	0,845
18700000000	1,065
18700000000	1,075
18700000000	1,115
18700000000	1,175
18800000000	0,605
18800000000	0,845
18800000000	1,025
18800000000	1,065
18800000000	1,085
18800000000	1,115
18800000000	1,175
18900000000	0,615
18900000000	0,845
18900000000	1,025
18900000000	1,065
18900000000	1,085
18900000000	1,115
18900000000	1,175
19000000000	0,625
19000000000	0,855
19000000000	1,025
19000000000	1,065
19000000000	1,085
19000000000	1,115
19000000000	1,175
19100000000	0,635
19100000000	0,855
19100000000	1,035
19100000000	1,065
19100000000	1,085
19100000000	1,115
19100000000	1,175
19200000000	0,645
19200000000	0,865
19200000000	1,035
19200000000	1,065
19200000000	1,085
19200000000	1,115
19200000000	1,175
19300000000	0,655
19300000000	0,865
19300000000	1,035
19300000000	1,065
19300000000	1,085
19300000000	1,115
19300000000	1,175
19400000000	0,085
19400000000	0,665
19400000000	0,865
19400000000	1,035
19400000000	1,065
19400000000	1,085
19400000000	1,115
19400000000	1,175
19500000000	0,145
19500000000	0,675
19500000000	0,875
19500000000	1,065
19500000000	1,085
19500000000	1,115
19500000000	1,175
19600000000	0,185
19600000000	0,675
19600000000	0,875
19600000000	1,065
19600000000	1,095
19600000000	1,115
19600000000	1,175
19700000000	0,225
19700000000	0,685
19700000000	0,885
19700000000	1,065
19700000000	1,095
19700000000	1,115
19700000000	1,175
19800000000	0,255
19800000000	0,695
19800000000	0,885
19800000000	1,065
19800000000	1,095
19800000000	1,175
19900000000	0,275
19900000000	0,705
19900000000	0,885
19900000000	1,065
19900000000	1,095
19900000000	1,175
20000000000	0,305
20000000000	0,705
20000000000	0,895
20000000000	1,065
20000000000	1,095
20000000000	1,175
20100000000	0,325
20100000000	0,715
20100000000	0,895
20100000000	1,095
20100000000	1,175
20200000000	0,345
20200000000	0,725
20200000000	0,895
20200000000	1,175
20300000000	0,365
20300000000	0,735
20300000000	0,905
20300000000	1,175
20400000000	0,385
20400000000	0,735
20400000000	0,905
20400000000	1,175
20500000000	0,395
20500000000	0,745
20500000000	0,905
20500000000	1,175
20600000000	0,415
20600000000	0,745
20600000000	0,915
20600000000	1,175
20700000000	0,425
20700000000	0,755
20700000000	0,915
20700000000	1,175
20800000000	0,445
20800000000	0,765
20800000000	0,915
20800000000	1,085
20800000000	1,175
20900000000	0,455
20900000000	0,765
20900000000	0,915
20900000000	1,175
20900000000	1,345
21000000000	0,475
21000000000	0,775
21000000000	0,925
21000000000	1,175
21000000000	1,345
21100000000	0,485
21100000000	0,775
21100000000	0,925
21100000000	1,175
21100000000	1,345
21200000000	0,495
21200000000	0,785
21200000000	0,925
21200000000	1,175
21200000000	1,345
21300000000	0,505
21300000000	0,785
21300000000	0,935
21300000000	1,175
21300000000	1,345
21400000000	0,515
21400000000	0,795
21400000000	0,935
21400000000	1,175
21400000000	1,345
21500000000	0,525
21500000000	0,795
21500000000	0,935
21500000000	1,175
21500000000	1,345
21600000000	0,535
21600000000	0,805
21600000000	1,175
21600000000	1,345
21700000000	0,545
21700000000	0,805
21700000000	0,945
21700000000	1,175
21700000000	1,345
21800000000	0,555
21800000000	0,815
21800000000	0,945
21800000000	1,175
21800000000	1,345
21900000000	0,565
21900000000	0,815
21900000000	0,945
21900000000	1,175
21900000000	1,345
22000000000	0,575
22000000000	0,825
22000000000	0,945
22000000000	1,175
22000000000	1,345
22100000000	0,585
22100000000	0,825
22100000000	0,945
22100000000	1,175
22100000000	1,345
22200000000	0,595
22200000000	0,835
22200000000	1,175
22200000000	1,345
22300000000	0,605
22300000000	0,835
22300000000	1,175
22300000000	1,345
22400000000,0001	0,095
22400000000,0001	0,615
22400000000,0001	0,845
22400000000,0001	1,175
22400000000,0001	1,345
22500000000,0001	0,145
22500000000,0001	0,625
22500000000,0001	0,845
22500000000,0001	1,175
22600000000,0001	0,185
22600000000,0001	0,625
22600000000,0001	0,845
22600000000,0001	1,175
22700000000,0001	0,215
22700000000,0001	0,635
22700000000,0001	0,855
22700000000,0001	1,175
22800000000,0001	0,245
22800000000,0001	0,645
22800000000,0001	0,855
22800000000,0001	1,175
22900000000,0001	0,265
22900000000,0001	0,655
22900000000,0001	0,865
22900000000,0001	1,175
23000000000,0001	0,295
23000000000,0001	0,655
23000000000,0001	0,865
23000000000,0001	1,175
23000000000,0001	1,345
23100000000,0001	0,315
23100000000,0001	0,665
23100000000,0001	0,865
23100000000,0001	1,175
23100000000,0001	1,345
23200000000,0001	0,325
23200000000,0001	0,675
23200000000,0001	0,875
23200000000,0001	1,175
23200000000,0001	1,345
23300000000,0001	0,345
23300000000,0001	0,675
23300000000,0001	0,875
23300000000,0001	1,115
23300000000,0001	1,175
23400000000,0001	0,365
23400000000,0001	0,685
23400000000,0001	0,885
23400000000,0001	1,115
23400000000,0001	1,175
23500000000,0001	0,375
23500000000,0001	0,685
23500000000,0001	0,885
23500000000,0001	1,115
23500000000,0001	1,175
23600000000,0001	0,395
23600000000,0001	0,695
23600000000,0001	0,885
23600000000,0001	1,175
23700000000,0001	0,405
23700000000,0001	0,705
23700000000,0001	0,895
23700000000,0001	1,175
23800000000,0001	0,425
23800000000,0001	0,705
23800000000,0001	0,895
23800000000,0001	1,175
23900000000,0001	0,435
23900000000,0001	0,715
23900000000,0001	0,895
23900000000,0001	1,175
24000000000,0001	0,445
24000000000,0001	0,715
24000000000,0001	0,905
24000000000,0001	1,125
24000000000,0001	1,175
24100000000,0001	0,455
24100000000,0001	0,725
24100000000,0001	0,905
24100000000,0001	1,125
24100000000,0001	1,175
24200000000,0001	0,475
24200000000,0001	0,725
24200000000,0001	0,905
24200000000,0001	1,125
24200000000,0001	1,175
24300000000,0001	0,485
24300000000,0001	0,735
24300000000,0001	0,905
24300000000,0001	1,125
24300000000,0001	1,175
24400000000,0001	0,495
24400000000,0001	0,745
24400000000,0001	0,915
24400000000,0001	1,125
24400000000,0001	1,175
24500000000,0001	0,505
24500000000,0001	0,745
24500000000,0001	0,915
24500000000,0001	1,125
24500000000,0001	1,175
24600000000,0001	0,515
24600000000,0001	0,755
24600000000,0001	0,915
24600000000,0001	1,125
24600000000,0001	1,175
24700000000,0001	0,525
24700000000,0001	0,755
24700000000,0001	0,925
24700000000,0001	1,125
24700000000,0001	1,175
24800000000,0001	0,535
24800000000,0001	0,755
24800000000,0001	0,925
24800000000,0001	1,135
24800000000,0001	1,175
24900000000,0001	0,545
24900000000,0001	0,765
24900000000,0001	0,925
24900000000,0001	1,135
24900000000,0001	1,175
25000000000,0001	0,545
25000000000,0001	0,765
25000000000,0001	0,935
25000000000,0001	1,125
25000000000,0001	1,175
25100000000,0001	0,555
25100000000,0001	0,775
25100000000,0001	0,935
25100000000,0001	1,125
25100000000,0001	1,175
25200000000,0001	0,565
25200000000,0001	0,775
25200000000,0001	0,935
25200000000,0001	1,175
25300000000,0001	0,575
25300000000,0001	0,785
25300000000,0001	0,935
25300000000,0001	1,175
25400000000,0001	0,085
25400000000,0001	0,585
25400000000,0001	0,785
25400000000,0001	0,945
25400000000,0001	1,175
25500000000,0001	0,135
25500000000,0001	0,595
25500000000,0001	0,795
25500000000,0001	0,945
25500000000,0001	1,175
25600000000,0001	0,165
25600000000,0001	0,595
25600000000,0001	0,795
25600000000,0001	0,945
25600000000,0001	1,115
25600000000,0001	1,135
25600000000,0001	1,145
25600000000,0001	1,175
25700000000,0001	0,195
25700000000,0001	0,605
25700000000,0001	0,795
25700000000,0001	0,945
25700000000,0001	1,115
25700000000,0001	1,135
25700000000,0001	1,145
25700000000,0001	1,175
25800000000,0001	0,225
25800000000,0001	0,615
25800000000,0001	0,805
25800000000,0001	1,115
25800000000,0001	1,135
25800000000,0001	1,145
25800000000,0001	1,175
25900000000,0001	0,245
25900000000,0001	0,615
25900000000,0001	0,805
25900000000,0001	1,115
25900000000,0001	1,135
